Date,Open,High,Low,Close,Adj Close,Volume
2020-09-29,8.240000,8.600000,7.990000,8.110000,8.110000,688100
2020-09-30,8.100000,8.770000,8.000000,8.210000,8.210000,1331200
2020-10-01,8.280000,9.240000,8.270000,9.170000,9.170000,2156400
2020-10-02,8.590000,9.520000,8.350000,9.090000,9.090000,1193600
2020-10-05,9.180000,9.850000,9.160000,9.740000,9.740000,1207600
2020-10-06,9.810000,10.870000,9.760000,10.320000,10.320000,2098200
2020-10-07,10.500000,10.800000,10.040000,10.370000,10.370000,1317800
2020-10-08,10.340000,10.420000,9.520000,9.720000,9.720000,1237000
2020-10-09,9.900000,11.000000,9.700000,10.820000,10.820000,1235400
2020-10-12,10.850000,11.240000,10.390000,10.690000,10.690000,1039600
2020-10-13,10.740000,12.050000,10.520000,11.800000,11.800000,1595600
2020-10-14,11.800000,12.200000,11.510000,11.900000,11.900000,792500
2020-10-15,11.440000,12.740000,11.350000,12.430000,12.430000,917400
2020-10-16,12.620000,13.360000,12.180000,12.710000,12.710000,1247500
2020-10-19,12.860000,12.920000,11.000000,11.510000,11.510000,1598400
2020-10-20,11.720000,12.380000,11.450000,11.550000,11.550000,731400
2020-10-21,11.500000,11.750000,10.350000,10.520000,10.520000,1023400
2020-10-22,10.540000,11.580000,10.530000,11.380000,11.380000,765400
2020-10-23,11.260000,11.900000,11.260000,11.800000,11.800000,613800
2020-10-26,11.740000,11.820000,10.580000,11.190000,11.190000,831600
2020-10-27,11.200000,11.420000,10.650000,10.880000,10.880000,551300
2020-10-28,10.360000,10.480000,9.760000,9.780000,9.780000,1120100
2020-10-29,9.900000,9.990000,8.680000,9.560000,9.560000,1472500
2020-10-30,9.310000,9.560000,8.900000,9.280000,9.280000,746600
2020-11-02,9.370000,10.090000,9.160000,9.860000,9.860000,590400
2020-11-03,9.940000,10.490000,9.800000,10.380000,10.380000,530100
2020-11-04,10.500000,11.050000,10.210000,10.670000,10.670000,883600
2020-11-05,10.930000,11.400000,10.500000,10.580000,10.580000,914700
2020-11-06,10.530000,10.700000,9.760000,9.870000,9.870000,757100
2020-11-09,10.230000,10.330000,9.140000,9.230000,9.230000,1396200
2020-11-10,9.360000,9.950000,9.180000,9.700000,9.700000,683400
2020-11-11,9.800000,10.450000,9.520000,10.400000,10.400000,662100
2020-11-12,10.290000,10.580000,9.950000,10.050000,10.050000,565800
2020-11-13,10.170000,10.310000,9.690000,9.950000,9.950000,550300
2020-11-16,10.060000,10.600000,9.870000,10.210000,10.210000,570300
2020-11-17,10.600000,11.860000,10.600000,11.590000,11.590000,2066800
2020-11-18,11.570000,12.500000,11.530000,11.790000,11.790000,1254300
2020-11-19,12.050000,12.130000,10.760000,11.580000,11.580000,961200
2020-11-20,11.600000,13.480000,11.380000,13.430000,13.430000,2131000
2020-11-23,13.760000,14.860000,13.520000,14.540000,14.540000,2279800
2020-11-24,14.800000,14.960000,13.010000,14.580000,14.580000,2205300
2020-11-25,14.950000,15.690000,14.740000,15.660000,15.660000,1307600
2020-11-27,15.550000,15.570000,14.350000,14.790000,14.790000,814400
2020-11-30,14.970000,15.180000,13.660000,14.290000,14.290000,876300
2020-12-01,15.100000,16.400000,15.000000,15.890000,15.890000,2279100
2020-12-02,15.060000,16.040001,14.550000,15.560000,15.560000,1180200
2020-12-03,15.920000,19.980000,15.800000,18.570000,18.570000,4984100
2020-12-04,19.250000,19.590000,17.299999,17.530001,17.530001,1791200
2020-12-07,17.719999,18.400000,16.879999,18.170000,18.170000,1795100
2020-12-08,17.500000,18.379999,17.010000,18.260000,18.260000,817800
2020-12-09,18.129999,19.139999,16.480000,17.360001,17.360001,1075300
2020-12-10,17.660000,17.940001,16.750000,17.389999,17.389999,576400
2020-12-11,17.350000,18.350000,17.240000,17.639999,17.639999,654800
2020-12-14,18.190001,19.200001,16.920000,16.990000,16.990000,1436100
2020-12-15,17.250000,18.370001,16.270000,18.309999,18.309999,1354800
2020-12-16,18.250000,18.670000,17.590000,18.420000,18.420000,760600
2020-12-17,18.400000,20.430000,18.309999,19.730000,19.730000,1383800
2020-12-18,19.889999,20.180000,18.770000,19.400000,19.400000,1420600
2020-12-21,19.010000,20.360001,18.750000,20.299999,20.299999,1180100
2020-12-22,20.770000,20.879999,19.010000,20.600000,20.600000,962200
2020-12-23,20.590000,21.930000,20.180000,20.770000,20.770000,776700
2020-12-24,20.969999,21.330000,19.990000,20.260000,20.260000,407200
2020-12-28,20.760000,20.879999,18.540001,19.100000,19.100000,920900
2020-12-29,19.219999,19.260000,17.690001,18.280001,18.280001,792000
2020-12-30,18.379999,19.100000,18.080000,18.690001,18.690001,553800
2020-12-31,18.799999,18.830000,17.770000,17.879999,17.879999,452800
2021-01-04,18.000000,18.129999,16.320000,16.610001,16.610001,1520200
2021-01-05,16.410000,17.389999,16.120001,17.250000,17.250000,1254200
2021-01-06,17.190001,18.280001,16.709999,16.799999,16.799999,1164400
2021-01-07,17.139999,18.100000,17.059999,17.370001,17.370001,1132400
2021-01-08,17.950001,19.459999,16.580000,16.900000,16.900000,2373700
2021-01-11,16.700001,17.760000,16.600000,17.299999,17.299999,777700
2021-01-12,17.330000,19.090000,17.330000,18.770000,18.770000,1093900
2021-01-13,18.760000,19.320000,18.200001,18.780001,18.780001,776000
2021-01-14,18.850000,21.809999,18.700001,20.580000,20.580000,1561400
2021-01-15,20.620001,21.000000,18.930000,19.379999,19.379999,867200
2021-01-19,20.469999,20.469999,18.830000,20.010000,20.010000,847000
2021-01-20,20.260000,24.730000,20.160000,23.549999,23.549999,2415300
2021-01-21,23.010000,25.160000,22.219999,24.889999,24.889999,1336300
2021-01-22,24.170000,28.200001,23.820000,28.070000,28.070000,1644700
2021-01-25,28.150000,29.440001,25.160000,26.190001,26.190001,1652500
2021-01-26,26.520000,27.760000,25.920000,27.090000,27.090000,774400
2021-01-27,26.170000,29.790001,26.100000,26.980000,26.980000,843600
2021-01-28,27.150000,28.840000,25.809999,26.719999,26.719999,588500
2021-01-29,26.709999,28.440001,24.480000,25.459999,25.459999,934200
2021-02-01,26.559999,26.559999,23.610001,25.290001,25.290001,648200
2021-02-02,25.320000,26.250000,24.260000,25.629999,25.629999,520700
2021-02-03,26.150000,29.090000,25.580000,27.820000,27.820000,997300
2021-02-04,28.090000,29.420000,27.700001,28.450001,28.450001,593500
2021-02-05,28.870001,28.870001,27.059999,27.629999,27.629999,482100
2021-02-08,28.350000,28.400000,26.420000,26.730000,26.730000,723000
2021-02-09,26.510000,27.389999,26.010000,26.580000,26.580000,470500
2021-02-10,26.990000,27.629999,25.209999,25.910000,25.910000,576300
2021-02-11,26.400000,27.520000,25.260000,26.260000,26.260000,442700
2021-02-12,25.670000,26.969999,25.510000,25.889999,25.889999,280200
2021-02-16,25.750000,26.290001,24.120001,24.809999,24.809999,525500
2021-02-17,24.620001,25.250000,23.209999,24.450001,24.450001,409500
2021-02-18,24.000000,24.549999,23.570000,24.340000,24.340000,452500
2021-02-19,26.000000,26.840000,25.610001,26.200001,26.200001,681800
2021-02-22,26.120001,28.750000,25.920000,27.360001,27.360001,878000
2021-02-23,27.450001,27.600000,24.299999,26.490000,26.490000,650400
2021-02-24,26.620001,27.330000,25.309999,27.180000,27.180000,418500
2021-02-25,26.969999,29.490000,25.000000,25.120001,25.120001,864400
2021-02-26,25.580000,26.690001,24.730000,26.000000,26.000000,470900
2021-03-01,27.240000,30.500000,26.910000,29.200001,29.200001,985900
2021-03-02,29.690001,32.686100,29.500000,31.180000,31.180000,645936
